id,course_id,score
U_6175686,C_course-v1:TsinghuaX+30240184_2X+sp,0.10033216
U_6176169,C_course-v1:TsinghuaX+00690863X+sp,0.025692115
U_6176169,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,4.673065127
U_6176169,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.247753655
U_6176169,C_course-v1:TsinghuaX+00740113_1X+sp,0.660056689
U_6176169,C_course-v1:TsinghuaX+00740113_2X+sp,0.499922077
U_6176327,C_course-v1:AdelaideX+Wine101x+sp,0.738964742
U_6176327,C_course-v1:TsinghuaX+00690212X+sp,0.087592526
U_6176327,C_course-v1:TsinghuaX+01030132X+sp,0.402760411
U_6176327,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.209266871
U_6176327,C_course-v1:TsinghuaX+10610193X+sp,0.103699231
U_6176327,C_course-v1:TsinghuaX+10610224X+sp,0.01610846
U_6176327,C_course-v1:TsinghuaX+20120143X+sp,0.512893707
U_6176327,C_course-v1:TsinghuaX+20440333X+sp,1.024798488
U_6176327,C_course-v1:TsinghuaX+30700313X+sp,0.107152448
U_6176401,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.152074267
U_6176401,C_course-v1:TsinghuaX+30240184+sp,0.413855425
U_6176401,C_course-v1:TsinghuaX+30240243X+sp,0.280894272
U_6176401,C_course-v1:TsinghuaX+34100325_X+sp,0.033809765
U_6176401,C_course-v1:TsinghuaX+70150023X+sp,0.284826858
U_6176401,C_course-v1:WUT+1022817X+sp,0.077358209
U_6176486,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.80827798
U_6176486,C_course-v1:TsinghuaX+20220332X+sp,0.063710999
U_6176486,C_course-v1:TsinghuaX+20250064+sp,0.017506007
U_6176486,C_course-v1:XJTU+C00204+sp,0.656434028
U_6177609,C_course-v1:TsinghuaX+00040132X+sp,0.59926507
U_6177609,C_course-v1:TsinghuaX+00310222X+sp,0.148076811
U_6177609,C_course-v1:TsinghuaX+00690212X+sp,0.189985672
U_6177609,C_course-v1:TsinghuaX+80590952X+sp,0.0872121
U_6177637,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.175443131
U_6177637,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.434187385
U_6177637,C_course-v1:TsinghuaX+20430064X+sp,0.015910266
U_6177637,C_course-v1:TsinghuaX+60240013X+sp,0.047201024
U_6177961,C_course-v1:MITx+6_00_1x+sp,0.062508369
U_6177961,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.01822247
U_6177961,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.049698322
U_6177961,C_course-v1:TsinghuaX+00740123_X+sp,2.287043635
U_6177961,C_course-v1:TsinghuaX+30240184+sp,1.306778265
U_6177961,C_course-v1:TsinghuaX+30240243X+sp,0.102609935
U_6177961,C_course-v1:TsinghuaX+60240202X+sp,0.086833179
U_6177961,C_course-v1:UST+UST001+sp,0.621731285
U_6177961,C_course-v1:WUT+1022817X+sp,0.031910841
U_6178257,C_course-v1:TsinghuaX+30240184+sp,0.174093495
U_6178257,C_course-v1:TsinghuaX+30240184_2X+sp,0.065279125
U_6178257,C_course-v1:TsinghuaX+30240243X+sp,0.229069292
U_6178257,C_course-v1:TsinghuaX+34100325_X+sp,0.178325927
U_6178273,C_course-v1:JXUST+JXUST2016001+2016_T2,0.265560982
U_6178273,C_course-v1:TsinghuaX+20250064+sp,2.382473135
U_6178273,C_course-v1:TsinghuaX+30240184+sp,5.086601054
U_6178273,C_course-v1:TsinghuaX+30240184_2X+sp,4.100308328
U_6178273,C_course-v1:TsinghuaX+30240243X+sp,0.598378265
U_6178273,C_course-v1:TsinghuaX+70240183x_1+2019_T1,0.126625901
U_6178273,C_course-v1:XJTU+COMP200853+sp,0.076608916
U_6178843,C_course-v1:BIT+PHY1701701+sp,0.597411394
U_6178843,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.430450713
U_6178843,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.278192775
U_6178843,C_course-v1:TsinghuaX+AP000001X+2019_T1,0.052382442
U_6179248,C_course-v1:MIL+MIL2016001+sp,0.045860945
U_6179248,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.28913449
U_6179248,C_course-v1:TsinghuaX+70120073X+sp,0.401988191
U_6179248,C_course-v1:TsinghuaX+80590952X+sp,0.102730163
U_6179248,C_course-v1:Tsinghuax+30130123X+sp,0.469182828
U_6179425,C_course-v1:LinuxFoundationX+Linux001+sp,0.113532569
U_6179425,C_course-v1:SCUT+2019012401X+SP,0.194507027
U_6179425,C_course-v1:TsinghuaX+30240184_2X+sp,0.076713677
U_6179425,C_course-v1:TsinghuaX+30240243X+sp,1.477687151
U_6179425,C_course-v1:TsinghuaX+34100325_X+sp,0.445610796
U_6179425,C_course-v1:TsinghuaX+60240202X+sp,0.0577535
U_6179425,C_course-v1:TsinghuaX+90640012X+sp,0.208488362
U_6179440,C_course-v1:BIT+PHY17016+sp,0.096630974
U_6179440,C_course-v1:BIT+PHY1701601+sp,0.073517818
U_6179440,C_course-v1:HUBU+2017030501X+sp,0.073705404
U_6179440,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.08551256
U_6179440,C_course-v1:TsinghuaX+AP000002X+2019_T1,0.100847296
U_6179440,C_course-v1:TsinghuaX+AP201601X+2019_T1,0.033654018
U_6179490,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.541815963
U_6179490,C_course-v1:TsinghuaX+00740043_1x+2019_T1,0.541815963
U_6179490,C_course-v1:TsinghuaX+20250103X+sp,0.283704195
U_6179490,C_course-v1:TsinghuaX+30240184+sp,0.252359594
U_6179542,C_course-v1:TsinghuaX+2070071X+2017_T1,0.807661145
U_6179542,C_course-v1:TsinghuaX+60240013X+sp,0.058790882
U_6179542,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,0.244523267
U_6179542,C_course-v1:TsinghuaX+Thesis2016X+sp,0.361793707
U_6179563,C_course-v1:TsinghuaX+30240184+sp,0.255275676
U_6179563,C_course-v1:TsinghuaX+30640014X+sp,0.030660604
U_6179563,C_course-v1:TsinghuaX+70250023X_2015_2+sp,0.082362391
U_6179563,C_course-v1:Tsinghuax+30130123X+sp,1.0344831
U_6179769,C_course-v1:JXUST+JXUST2016001+2016_T2,0.039659281
U_6179769,C_course-v1:JXUST+JXUST2016001+2019_T1,0.039659281
U_6179769,C_course-v1:KMUSTX+8219011+2019_T1,0.048555726
U_6179769,C_course-v1:NBCC+031J33B00+sp,0.125845657
U_6179769,C_course-v1:SCUT+2018122802X+2018_T2,0.440136191
U_6179769,C_course-v1:SICT+2017092601+sp,0.319334112
U_6179769,C_course-v1:TsinghuaX+00740123X+2019_T1,0.019519751
U_6179769,C_course-v1:TsinghuaX+00740123_X+sp,0.019519751
U_6179769,C_course-v1:TsinghuaX+30640014X+sp,2.171929038
U_6179769,C_course-v1:TsinghuaX+60250101X+2019_T1,0.159093863
U_6179769,C_course-v1:TsinghuaX+90640012X+sp,0.052725382
U_6179780,C_course-v1:MITx+6_00_1x+sp,0.041392184
U_6179780,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.114236595
U_6179780,C_course-v1:TsinghuaX+30240184_2X+sp,0.207788123
U_6179780,C_course-v1:TsinghuaX+30240243X+sp,2.391382271
U_6179780,C_course-v1:TsinghuaX+30640014X+sp,0.065282334
U_6179926,C_course-v1:BFU+15023710+2019_T1,0.370373935
U_6179926,C_course-v1:FudanX+SOSC120007+sp,0.10117183
U_6179926,C_course-v1:HUBU+2017022703X+sp,0.135980337
U_6179926,C_course-v1:LZU+20171113+SP,0.557898494
U_6179926,C_course-v1:TsinghuaX+10610193X+sp,0.343905948
U_6179926,C_course-v1:TsinghuaX+30640014X+sp,0.061288654
U_6179926,C_course-v1:TsinghuaX+90640012X+sp,0.042390037
U_6180050,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,4.014694009
U_6180050,C_course-v1:TsinghuaX+00740123_X+sp,0.824760416
U_6180050,C_course-v1:TsinghuaX+30240184+sp,6.688751386
U_6180050,C_course-v1:TsinghuaX+30240184_2X+sp,5.144149446
U_6180050,C_course-v1:TsinghuaX+30240243X+sp,5.1455842
U_6180319,C_course-v1:Tsinghua+Thesis2017X+2017_T1,0.439647506
U_6180319,C_course-v1:TsinghuaX+40050444X+sp,0.044528067
U_6180319,C_course-v1:TsinghuaX+40050455_2X+sp,0.18557155
U_6180319,C_course-v1:TsinghuaX+THESIS2016X_tv+2016_T1,0.724782435
U_6180319,C_course-v1:TsinghuaX+Thesis2016X+sp,0.724782435
U_6180319,C_course-v1:TsinghuaX+Thesis2018+sp,0.114763551
U_6180880,C_course-v1:TsinghuaX+30240184+sp,4.21543085
U_6180880,C_course-v1:TsinghuaX+30240184_2X+sp,4.616614126
U_6180880,C_course-v1:TsinghuaX+30240243X+sp,3.685717781
U_6180880,C_course-v1:TsinghuaX+34100325_X+sp,1.354416182
U_6181133,C_course-v1:BIT+PHY1701601+sp,2.033020638
U_6181133,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.050249279
U_6181133,C_course-v1:TsinghuaX+20440333X+sp,0.024148263
U_6181133,C_course-v1:TsinghuaX+40050455_2X+sp,0.387574373
U_6181355,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1.905796851
U_6181355,C_course-v1:TsinghuaX+10421075X_2015_2+sp,0.767086106
U_6181355,C_course-v1:TsinghuaX+20250103X+sp,0.285712506
U_6181355,C_course-v1:TsinghuaX+70150023X+sp,1.480640328
U_6181355,C_course-v1:UST+UST001+sp,2.220533719
U_6181423,C_course-v1:BJTU+2017072501X+sp,0.651144356
U_6181423,C_course-v1:GXUST+2017041901X+2017_T1,2.227369908
U_6181423,C_course-v1:HAUT+2017070701X+sp,0.072823579
U_6181423,C_course-v1:SCUT+145033+sp,0.035129305
U_6181423,C_course-v1:TsinghuaX+00612642X+sp,1.445671788
U_6181423,C_course-v1:TsinghuaX+30240243X+sp,0.734862941
U_6181423,C_course-v1:TsinghuaX+60240013X+sp,0.125849278
U_6181423,C_course-v1:XJTU+COMP200853+sp,1.179882719
U_6181782,C_course-v1:NJU+C1026+2016_T2,0.057332057
U_6181782,C_course-v1:SJU+2018072301+sp,0.177273523
U_6181782,C_course-v1:TsinghuaX+34100325_X+sp,0.549001342
U_6181782,C_course-v1:TsinghuaX+80160283+2019_T1,0.088444235
U_6181782,C_course-v1:TsinghuaX+80240372X+2019_T1,0.061918407
U_6181782,C_course-v1:TsinghuaX+80515522X+sp,0.080701357
U_6181782,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,0.45374445
U_6181782,C_course-v1:UST+UST001+sp,0.017270166
U_6181893,C_course-v1:NJU+2018032002X+SP,0.077241283
U_6181893,C_course-v1:SXPI+20171101005+2018_T2,0.0226075
U_6181893,C_course-v1:TsinghuaX+10610183_2X+2019_T1,0.429182963
U_6181893,C_course-v1:TsinghuaX+10610183_2X+sp,0.258843533
U_6181893,C_course-v1:ZUELX+B0601353+2018_T2,0.020247382
U_6181893,C_course-v1:ZUELX+B0601353+sp,0.020247382
U_6181938,C_course-v1:FudanX+SOSC120007+sp,0.574355948
U_6181938,C_course-v1:TsinghuaX+10421075X_2015_2+sp,0.181444094
U_6181938,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.109183357
U_6181938,C_course-v1:ZJUX+2017011101X+2017_T1,0.165332241
U_6182261,C_course-v1:ACCA+MA1_X+2019_T1,0.015427171
U_6182261,C_course-v1:ACCA+MA1_X+sp,0.05571496
U_6182261,C_course-v1:ACCA+MA1_X_en+2019_T1,0.016639801
U_6182261,C_course-v1:ACCA+MA2_X+2019_T1,0.011653288
U_6182261,C_course-v1:ACCA+MA2_X+sp,0.084644759
U_6182261,C_course-v1:MIL+MIL2016001+sp,0.135453173
U_6182261,C_course-v1:TsinghuaX+00510133X+2019_T1,0.035197969
U_6182261,C_course-v1:TsinghuaX+02070251X+2019_T1,1.146833292
U_6182261,C_course-v1:TsinghuaX+02070251X+sp,1.146833292
U_6182261,C_course-v1:TsinghuaX+30640014X+2019_T1,0.012158563
U_6182261,C_course-v1:TsinghuaX+30640014X+sp,0.012158563
U_6182261,C_course-v1:TsinghuaX+8070071301+2019_T1,0.247906508
U_6182261,C_course-v1:TsinghuaX+AP000003X+2019_T1,0.348063978
U_6182261,C_course-v1:TsinghuaX+AP000014X+2019_T1,0.348063978
U_6182261,C_course-v1:TsinghuaX+L061101X+sp,0.298979105
U_6182261,C_course-v1:XJTU+C00204+2019_T1,0.092679842
U_6182396,C_course-v1:TsinghuaX+00612643X+sp,1.670491833
U_6182396,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.201263136
U_6182396,C_course-v1:TsinghuaX+30240184_2X+sp,0.505063995
U_6182396,C_course-v1:TsinghuaX+60240013X+sp,0.322751102
U_6182432,C_course-v1:TsinghuaX+20250064+sp,2.145008547
U_6182432,C_course-v1:TsinghuaX+20250064X+sp,1.697833519
U_6182432,C_course-v1:TsinghuaX+20250103X+sp,0.760133354
U_6182432,C_course-v1:TsinghuaX+40250683X+2019_T1,0.09824011
U_6182545,C_course-v1:TsinghuaX+30150153X+sp,0.374368015
U_6182545,C_course-v1:TsinghuaX+70150023X+sp,0.765489115
U_6182545,C_course-v1:TsinghuaX+80150193X+sp,2.45435871
U_6182545,C_course-v1:UST+UST001+sp,0.14814661
U_6182783,C_course-v1:HEBNU+2017011901X+sp,0.056559108
U_6182783,C_course-v1:SPI+40281x+sp,0.053269083
U_6182783,C_course-v1:Tsinghua+20150001+sp,0.896144418
U_6182783,C_course-v1:TsinghuaX+20250103X+sp,1.295876992
U_6182783,C_course-v1:TsinghuaX+60250101X+2019_T1,0.01842704
U_6182783,C_course-v1:TsinghuaX+JRFX01+2019_T1,0.058645898
U_6182783,C_course-v1:TsinghuaX+THU201605X+sp,1.580373705
U_6183760,C_course-v1:MITx+6_00_1x+sp,0.013811746
U_6183760,C_course-v1:NUDT+05028103+2018_T2,0.029957812
U_6183760,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.915024062
U_6183760,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.363869587
U_6183760,C_course-v1:TsinghuaX+00740113_1X+sp,0.303307555
U_6183760,C_course-v1:TsinghuaX+00740123_X+sp,1.015998219
U_6183760,C_course-v1:TsinghuaX+30240184+sp,1.2185756
U_6183760,C_course-v1:TsinghuaX+30640014X+sp,0.025615576
U_6183760,C_course-v1:TsinghuaX+64100033X+2019_T1,0.170355391
U_6183760,C_course-v1:TsinghuaX+64100033X+SP,0.170355391
U_6183760,C_course-v1:TsinghuaX+70240403+2019_T1,0.169302713
U_6184245,C_course-v1:SEU+00690803+Sp,0.225683927
U_6184245,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.01896421
U_6184245,C_course-v1:TsinghuaX+20430064X+sp,0.113849818
U_6184536,C_course-v1:HUBU+2017022703X+sp,0.064340593
U_6184536,C_course-v1:MITx+6_00_1x+sp,0.199115932
U_6184536,C_course-v1:TsinghuaX+00690092X+sp,0.555425481
U_6184536,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2.112248081
U_6184536,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,0.655998277
U_6184536,C_course-v1:TsinghuaX+20220332X+sp,0.265590884
U_6184536,C_course-v1:TsinghuaX+70120073X+sp,0.679091588
U_6184536,C_course-v1:TsinghuaX+70240183x_1+2019_T1,0.092949048
U_6184536,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp,0.384161232
U_6184536,C_course-v1:Tsinghuax+30130123X+sp,0.317019549
U_6184937,C_course-v1:AdelaideX+Wine101x+sp,0.478274187
U_6184937,C_course-v1:CWU+2018122606X+2018_T2,0.286731418
U_6184937,C_course-v1:HQU+20180307002+2019_T1,0.129962348
U_6184937,C_course-v1:TsinghuaX+60510102X+2019_T1,0.976054191
U_6185385,C_course-v1:AdelaideX+Wine101x+sp,0.226786917
U_6185385,C_course-v1:TsinghuaX+20140064X+2018_sp,0.032554246
U_6185385,C_course-v1:TsinghuaX+20140064_2X+2018_sp,0.431307813
U_6185385,C_course-v1:TsinghuaX+40990255X_1+sp,0.65469684
U_6185385,C_course-v1:TsinghuaX+70120073X+sp,0.042596032
U_6185385,C_course-v1:TsinghuaX+80000271X+sp,0.236223134
U_6185437,C_course-v1:TsinghuaX+00690863X+sp,0.283529556
U_6185437,C_course-v1:TsinghuaX+10610193X+sp,0.194796976
U_6185437,C_course-v1:TsinghuaX+20220332X+2019_T1,0.22784542
U_6185437,C_course-v1:TsinghuaX+20430064X+sp,0.247463717
U_6185437,C_course-v1:TsinghuaX+20440333X+2019_T1,0.339153835
U_6185437,C_course-v1:TsinghuaX+20440333X+sp,0.339153835
U_6185437,C_course-v1:TsinghuaX+AP000002X+2019_T1,0.021461903
U_6185751,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,5.012009054
U_6185751,C_course-v1:TsinghuaX+30240184+sp,3.932806142
U_6185751,C_course-v1:TsinghuaX+30240184_2X+sp,4.503656626
U_6185751,C_course-v1:TsinghuaX+30240243X+sp,0.441338995
U_6185751,C_course-v1:TsinghuaX+30640014X+sp,0.072502954
U_6185751,C_course-v1:TsinghuaX+70150023X+sp,0.088492538
U_6186017,C_course-v1:MITx+6_00_1x+sp,0.949519494
U_6186017,C_course-v1:SCUT+145055+2018_T2,0.016138805
U_6186017,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.022393076
U_6186017,C_course-v1:TsinghuaX+00740043_1x+2019_T1,0.022393076
U_6186017,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.098163151
U_6186017,C_course-v1:TsinghuaX+30240184+sp,2.905776604
U_6186017,C_course-v1:TsinghuaX+30240184_2X+sp,4.052445503
U_6186017,C_course-v1:TsinghuaX+30240243X+sp,0.991281364
U_6186017,C_course-v1:TsinghuaX+70240183x_1+2019_T1,0.036176151
U_6186050,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,0.195997873
U_6186050,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.045551403
U_6186050,C_course-v1:TsinghuaX+20440333X+sp,0.014343247
U_6186138,C_course-v1:TsinghuaX+10610193X+sp,0.513359065
U_6186138,C_course-v1:TsinghuaX+10610224X+sp,0.361878028
U_6186138,C_course-v1:TsinghuaX+20250103X+sp,0.209453457
U_6186138,C_course-v1:TsinghuaX+30230931X+2019_T1,0.02488401
U_6186138,C_course-v1:TsinghuaX+30240184+sp,0.451827365
U_6186138,C_course-v1:TsinghuaX+30240243X+sp,0.036275672
U_6186138,C_course-v1:TsinghuaX+30700313X+sp,0.028224879
U_6186138,C_course-v1:TsinghuaX+34100325_X+sp,0.392683905
U_6186196,C_course-v1:TsinghuaX+20250103X+sp,0.159444932
U_6186196,C_course-v1:TsinghuaX+30140393X+sp,0.331177917
U_6186196,C_course-v1:TsinghuaX+30150153X+sp,0.145165328
U_6186196,C_course-v1:TsinghuaX+30670043X+sp,0.080947282
U_6186196,C_course-v1:TsinghuaX+70150023X+sp,0.67491244
U_6186196,C_course-v1:TsinghuaX+80150193X+2019_T1,0.358619831
U_6186196,C_course-v1:TsinghuaX+80150193X+sp,0.358619831
U_6186196,C_course-v1:UST+UST001+sp,0.140867258
U_6186225,C_course-v1:MITx+6_00_1x+sp,0.012603092
U_6186225,C_course-v1:TsinghuaX+20250103X+sp,2.211192139
U_6186225,C_course-v1:TsinghuaX+30240243X+sp,0.279896473
U_6186503,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.577374243
U_6186503,C_course-v1:TsinghuaX+20250064X+sp,0.014911167
U_6186503,C_course-v1:TsinghuaX+20250103X+sp,0.668969121
U_6186503,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.096609901
U_6186517,C_course-v1:FudanX+SOSC120007+sp,0.352808026
U_6186517,C_course-v1:MITx+6_00_1x+sp,0.264271047
U_6186517,C_course-v1:TsinghuaX+20120143X+sp,0.406674992
U_6186517,C_course-v1:TsinghuaX+20250064X+sp,0.159905798
U_6186711,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1.116131319
U_6186711,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.848193011
U_6186711,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.592979091
U_6186711,C_course-v1:TsinghuaX+20440333X+sp,0.472043828
U_6186711,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,0.345372431
U_6187175,C_course-v1:PekingX+Peking001x+_,0.16175126
U_6187175,C_course-v1:TsinghuaX+00690242+sp,0.203439293
U_6187175,C_course-v1:ZUELX+B0601353+sp,0.020188334
U_6187175,C_course-v1:edX+BlendedX+sp,0.091291982
U_6187211,C_course-v1:MITx+15_390x_1+2019_T1,0.016062242
U_6187211,C_course-v1:NJU+C1026+2016_T2,0.461913824
U_6187211,C_course-v1:TsinghuaX+00740123_X+sp,0.079187045
U_6187211,C_course-v1:TsinghuaX+30240243X+sp,0.548048259
U_6187211,C_course-v1:TsinghuaX+30640014X+sp,0.029233273
U_6187211,C_course-v1:UST+UST001+sp,0.075385765
U_6187459,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.09420556
U_6187459,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.203064052
U_6187459,C_course-v1:TsinghuaX+20250064+sp,1.002428009
U_6187459,C_course-v1:TsinghuaX+20250064X+sp,0.115289256
U_6187459,C_course-v1:TsinghuaX+30240184+sp,0.900154334
U_6187459,C_course-v1:UQx+Think101x+sp,0.041491883
U_6188011,C_course-v1:BNU+2017071001X+2017_sp,0.086778547
U_6188011,C_course-v1:GZHU+136300904+sp,0.436456124
U_6188011,C_course-v1:HUBU+HU08003X+sp,0.044577456
U_6188011,C_course-v1:JNUX+07009156X+sp,0.338106011
U_6188011,C_course-v1:PekingX+2018122102X+2019_T1,0.618809135
U_6188011,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.072398365
U_6188011,C_course-v1:TsinghuaX+20190222+2019_T1,0.072906712
U_6188011,C_course-v1:TsinghuaX+20250103X+sp,0.013388348
U_6188011,C_course-v1:TsinghuaX+20430064X+sp,0.237738892
U_6188011,C_course-v1:TsinghuaX+30140393X+sp,0.277884062
U_6188011,C_course-v1:TsinghuaX+30670043X+sp,0.425719892
U_6188011,C_course-v1:TsinghuaX+34000888X+sp,0.106931479
U_6188011,C_course-v1:TsinghuaX+400182X+sp,0.101379494
U_6188011,C_course-v1:TsinghuaX+70612463X+sp,0.742379621
U_6188011,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,0.160967142
U_6188011,C_course-v1:UQx+Crime101x+sp,0.052925035
U_6188013,C_course-v1:HUBU+2017022703X+sp,0.111534657
U_6188013,C_course-v1:NBCC+NBCC000201+_sp,0.363686957
U_6188013,C_course-v1:SEU+00690803+Sp,1.701878946
U_6188013,C_course-v1:TsinghuaX+00040132X+sp,0.183722503
U_6188013,C_course-v1:TsinghuaX+00310222X+sp,0.859460286
U_6188013,C_course-v1:TsinghuaX+00740113_1X+sp,1.050788764
U_6188013,C_course-v1:TsinghuaX+00740113_2X+sp,0.487226197
U_6188013,C_course-v1:TsinghuaX+01030132X+sp,2.488589387
U_6188013,C_course-v1:TsinghuaX+20120143X+sp,0.212489735
U_6188013,C_course-v1:TsinghuaX+2070071X+2017_T1,0.101048007
U_6188013,C_course-v1:TsinghuaX+30240184+sp,5.099713653
U_6188013,C_course-v1:TsinghuaX+30240184_2X+sp,1.930648932
U_6188013,C_course-v1:TsinghuaX+30240243X+sp,2.90706621
U_6188013,C_course-v1:TsinghuaX+34100325_X+sp,0.783013263
U_6188013,C_course-v1:TsinghuaX+60240013X+sp,4.169600895
U_6188013,C_course-v1:UQx+Think101x+sp,0.711113019
U_6189045,C_course-v1:MITx+6_00_1x+sp,0.015522445
U_6189045,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.09801103
U_6189045,C_course-v1:TsinghuaX+80000271X+sp,0.074527003
U_6189369,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2.86404307
U_6189369,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,1.296021483
U_6189369,C_course-v1:TsinghuaX+00740113_1X+sp,1.275578588
U_6189369,C_course-v1:TsinghuaX+00740113_2X+sp,0.419480302
U_6189374,C_course-v1:BIT+PHY1701701+sp,0.715956629
U_6189374,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,0.508942245
U_6189374,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1.361044638
U_6189374,C_course-v1:TsinghuaX+20350033X+sp,0.199761219
U_6189374,C_course-v1:TsinghuaX+30150153X+sp,0.836146671
U_6189374,C_course-v1:TsinghuaX+30700313X+sp,1.622733815
U_6189468,C_course-v1:Tsinghua+20150001+sp,0.727922933
U_6189468,C_course-v1:TsinghuaX+00612643X+sp,0.171393669
U_6189468,C_course-v1:TsinghuaX+80000901X_2+sp,0.039731818
U_6189468,C_course-v1:TsinghuaX+TSINGHUA107+sp,0.272973926
U_6189468,C_course-v1:UQx+Think101x+sp,0.53818696
U_6189468,C_course-v1:edX+BlendedX+sp,0.082339859
U_6189677,C_course-v1:JXUST+JXUST2016001+2016_T2,0.083946602
U_6189677,C_course-v1:KMUSTX+8209001+sp,0.038973892
U_6189677,C_course-v1:MIL+MIL2016001+sp,0.217026592
U_6189677,C_course-v1:SCUT+145055+sp,0.041086557
U_6189677,C_course-v1:TsinghuaX+00740123_X+sp,0.214884584
U_6189677,C_course-v1:TsinghuaX+30240184+sp,0.205840945
U_6189677,C_course-v1:WUT+1022817X+sp,0.060316663
U_6237,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.200085734
U_6237,C_course-v1:TsinghuaX+20350033X+sp,0.203446108
U_6237,C_course-v1:TsinghuaX+20440333X+sp,0.225170384
U_6237,C_course-v1:TsinghuaX+30260112X+sp,0.239777553
U_6238,C_course-v1:TsinghuaX+00691153X+sp,0.287790061
U_6238,C_course-v1:TsinghuaX+30240184+sp,0.369449756
U_6238,C_course-v1:TsinghuaX+30240184_2X+sp,0.168267644
U_6238,C_course-v1:TsinghuaX+30240243X+sp,0.337717717
U_626,C_course-v1:TsinghuaX+00690212X+sp,0.044142736
U_626,C_course-v1:TsinghuaX+30700313X+sp,0.131927287
U_626,C_course-v1:TsinghuaX+JWWCD001+2015_T2,0.106013011
U_626,C_course-v1:TsinghuaX+THU201605X+sp,0.058581245
U_6266,C_course-v1:MITx+6_00_1x+sp,0.28342277
U_6266,C_course-v1:TsinghuaX+30240184+sp,0.780619044
U_6266,C_course-v1:TsinghuaX+30240184_2X+sp,1.074167188
U_6266,C_course-v1:TsinghuaX+60240013X+sp,2.811668265
U_6274,C_course-v1:SPI+40281x+sp,0.595344821
U_6274,C_course-v1:Tsinghua+20150001+sp,0.110916706
U_6274,C_course-v1:TsinghuaX+00612642X+sp,0.835214246
U_6274,C_course-v1:TsinghuaX+00690342X+sp,0.065100085
U_6274,C_course-v1:TsinghuaX+10691113X+sp,0.06723964
U_6274,C_course-v1:TsinghuaX+20250103X+sp,0.089243371
U_6274,C_course-v1:TsinghuaX+70120073X+sp,0.244898176
U_6274,C_course-v1:TsinghuaX+70150023X+sp,0.065404778
U_6274,C_course-v1:TsinghuaX+80000271X+sp,0.436921549
U_6274,C_course-v1:TsinghuaX+80000822X+sp,0.076554101
U_6274,C_course-v1:TsinghuaX+80150193X+sp,0.058910818
U_6274,C_course-v1:TsinghuaX+80515522X+sp,0.495940934
U_6274,C_course-v1:UST+UST001+sp,0.370408262
U_6283,C_course-v1:LinuxFoundationX+Linux001+sp,0.03684177
U_6283,C_course-v1:TsinghuaX+00740123_X+sp,0.936683
U_6283,C_course-v1:TsinghuaX+30240184+sp,0.346605273
